#timestamp x y z q_x q_y q_z q_w
1704741030.411274 0.007038238398455 0.107245957927819 0.042780636459672 0.004584847247709 -0.000167423240660 0.003938009377515 0.999981721446605
1704741030.512128 0.008476804886424 0.104919777306807 0.039148299707670 0.004603675322434 0.000045221508139 0.004090647633497 0.999981035185407
1704741030.612988 0.009482952738691 0.105844812845510 0.042815060925271 0.004421258233332 -0.000327662194423 0.004048925124601 0.999981975496786
1704741030.713858 0.008750503076473 0.106233426854834 0.041202212460460 0.004384707919519 0.000050623570976 0.004081194210561 0.999982057652800
1704741030.814703 0.007486376410172 0.106617222705359 0.042043704012530 0.004118323101468 0.000295645951610 0.003883130959621 0.999983936522108
1704741030.915559 0.009789050434516 0.106561993642885 0.041413996370185 0.003585007569906 -0.000513594471552 0.003979449433019 0.999985523857045
1704741031.016416 0.009519864024328 0.106435060324303 0.042243157360789 0.003436005774981 -0.000149685470703 0.003868440659832 0.999986603222978
1704741031.117276 0.007742658890163 0.106646828541820 0.042716524347759 0.003399153168897 0.000218271895727 0.003962530633357 0.999986348139857
1704741031.218139 0.007176147261707 0.106496516917980 0.043225200357348 0.003303236008554 0.000185220393990 0.003975564882745 0.999986624515115
1704741031.319028 0.006636603220021 0.106946933542335 0.043044432328097 0.003333414371044 0.000120437790285 0.003696925921752 0.999987603214205
1704741031.419854 0.006455609386805 0.106616776702443 0.042505834992116 0.003167973632532 0.000071647363966 0.003852148461511 0.999987559803591
1704741031.520718 0.004623381473709 0.105541164748947 0.041659202050682 0.003115194740694 0.000206053810445 0.003923860702906 0.999987428131338
1704741031.621575 0.005202370461503 0.104775248634987 0.042148789144931 0.003016381135534 0.000009893652299 0.003934089280772 0.999987712068743
1704741031.722437 0.006730962407261 0.105153360292518 0.042143760026171 0.003056653611106 -0.000149957566252 0.003781727527895 0.999988166389144
1704741031.823299 0.008024385405381 0.105692168240221 0.043196337684410 0.003214287119866 -0.000176284236453 0.003862402972001 0.999987359482832
1704741031.924162 0.008665567503331 0.105364132109021 0.043585082927048 0.003133194939008 -0.000177071235486 0.003791745167307 0.999987887128550
1704741032.025007 0.007594941537304 0.105974793881455 0.043381510666650 0.003163640493017 -0.000081396504073 0.003797683089007 0.999987781103639
1704741032.125887 0.008847085076115 0.105169098721223 0.042196673215049 0.003019173866660 -0.000168657671612 0.003752779082773 0.999988386329008
1704741032.226747 0.009150268454783 0.104422345304834 0.041458878291228 0.003055332706151 -0.000121324846924 0.003825747547300 0.999988006867094
1704741032.327595 0.009501754352277 0.104111840155803 0.040990918102899 0.002990325218045 -0.000127360114966 0.003803636757669 0.999988286972347
1704741032.428441 0.009464897704275 0.104940430756163 0.041596713396529 0.003059550679408 -0.000103966968391 0.003788237160604 0.999988138729509
1704741032.529170 0.008918746236284 0.104249360236430 0.042122233273148 0.002978851009348 -0.000088871020563 0.003660539407538 0.999988859437860
1704741032.630158 0.008896155356950 0.103977734399430 0.042689979214704 0.003130527420135 -0.000075930041705 0.003768158423241 0.999987997435358
1704741032.731038 0.008107089881709 0.103710440584265 0.043168304152866 0.003049402784067 -0.000075189254736 0.003753295686154 0.999988304061955
1704741032.831880 0.008657799014468 0.103547474509987 0.042890932081269 0.003069713477454 -0.000116641907811 0.003831675252736 0.999987940686569
1704741032.932735 0.008828144077457 0.103367544061352 0.042585149916054 0.003096869808222 -0.000113862428166 0.003806085081568 0.999987955001992
1704741033.033599 0.007478034072552 0.103199226797712 0.042235243070811 0.003044144097567 -0.000094401937971 0.003883461575986 0.999987821426417
1704741033.134476 0.006796446095334 0.104047704515878 0.042316923283125 0.003116345973820 -0.000049137049330 0.003780296341413 0.999987997594405
1704741033.235325 0.007017569014955 0.105163495172920 0.042304158533034 0.003098066903921 -0.000082026784534 0.003955703798645 0.999987373750537
1704741033.336186 0.007320738309014 0.104023535058724 0.042052533418616 0.003068241209911 -0.000076955551957 0.003703866271450 0.999988430607243
1704741033.437039 0.007748928221150 0.103882568084668 0.041996970608431 0.003073232166282 -0.000091176179344 0.003773892672322 0.999988152262328
1704741033.537896 0.008210908846767 0.104742760545328 0.041969545311992 0.003093508451166 -0.000145567172720 0.003858064407374 0.999987762102446
1704741033.638801 0.009378812675129 0.105552550714266 0.042310309408980 0.003070544036215 -0.000136541265612 0.003859093473003 0.999987830182618
1704741033.739656 0.009819424386788 0.104705456112629 0.043804918161448 0.003096343767122 -0.000140334114424 0.003834616170982 0.999987844266320
1704741033.840517 0.010052099611447 0.104584477075126 0.044900267083482 0.003245922055215 -0.000123769085869 0.003709154548207 0.999987845347997
1704741033.941372 0.009340868297563 0.104190170454685 0.045037177623533 0.003192679569486 -0.000076553111543 0.003627250882923 0.999988321925704
1704741034.042191 0.008060757445993 0.104650353017117 0.044797236011269 0.003236498138934 -0.000069318121602 0.003837003003581 0.999987398761959
1704741034.143041 -0.004478124192015 0.108944958949051 0.081484454394421 0.001474039577557 -0.015262163949353 0.003992134560219 0.999874470331414
1704741034.243903 0.000424351523582 0.113482645909538 0.129145098421707 0.003439907756165 -0.055053327774184 0.004818145100150 0.998465865021623
1704741034.344758 0.011838250200249 0.116560056772856 0.148226393267236 0.004457309660407 -0.086718801109284 0.004692002822109 0.996211808319016
1704741034.445618 0.018704902245440 0.116051520297057 0.123993893016902 0.006032584595220 -0.091788016440199 0.005940385683667 0.995742577064459
1704741034.546513 0.009232696220202 0.121303268285145 0.066524245709198 0.006579192512769 -0.076380121676437 0.005032345340049 0.997044365481756
1704741034.647246 -0.022608306599865 0.124437870450786 -0.006478380413936 0.002820247299379 -0.027276307191265 0.003957494288374 0.999616120073152
1704741034.748196 -0.037415554688467 0.122790898767278 -0.056549641030191 0.000283196298306 0.026322587728712 0.004348395314847 0.999644002949686
1704741034.849057 -0.037903263122258 0.123359055791445 -0.080480111328335 -0.003081946529836 0.063664829141202 0.003737626380651 0.997959578983544
1704741034.949958 -0.036148089406206 0.124707932067551 -0.096733098586621 -0.004293336265833 0.072727622666797 0.003557722181443 0.997336253616497
1704741035.050775 -0.036061280776014 0.128218077103879 -0.102003404165440 -0.003460541516298 0.060255019445761 0.004105577978357 0.998168573695563
1704741035.151660 -0.048327892301259 0.125126335158054 -0.046895671994086 0.000826144276106 0.008568353459505 0.003318957784554 0.999957441756307
1704741035.252489 -0.058148602563832 0.115263044112102 0.010327539628667 0.001833372714002 -0.047978179554060 0.003275820038502 0.998841329758741
1704741035.353359 -0.057486174748981 0.108785450263643 0.059816347092715 0.003986255628905 -0.085912393696506 0.004369295134658 0.996285139724260
1704741035.454228 -0.053889421011073 0.108788498869776 0.092245592344262 0.006153090067088 -0.102345753786564 0.003850754530290 0.994722402408832
1704741035.555114 -0.055829343117760 0.106317146437115 0.101290205553198 0.006605348177845 -0.099584421804192 0.004397361597007 0.994997475132637
1704741035.655971 -0.075552010751787 0.111062660579463 0.083220602598729 0.007254987467160 -0.065953970450642 0.002632358031224 0.997792818990900
1704741035.756814 -0.107826554636207 0.111389633153765 0.020321576660667 0.002955419541130 -0.014861309456965 0.002720818779624 0.999881495039134
1704741035.857658 -0.124532188689652 0.111561381469211 -0.023536378383017 -0.001503774448904 0.033677115608238 0.002102644148825 0.999429421937470
1704741035.958539 -0.130774770911178 0.115229181032559 -0.056974272897814 -0.002916636712191 0.056217778632567 0.001222825439235 0.998413521189401
1704741036.059415 -0.132873440330019 0.119003912781651 -0.072039415698998 -0.002092127538855 0.052112914910317 0.000488995350155 0.998638887679337
1704741036.160267 -0.129419730825414 0.120833604965507 -0.081629573491864 -0.001645597554598 0.026098286224167 0.001193589750458 0.999657314687550
1704741036.261095 -0.131883563178899 0.121479490051295 -0.069616577450800 0.001043693254792 -0.026185734258246 0.001215439538542 0.999655811133231
1704741036.361883 -0.132622249224559 0.118386151389860 -0.033746245418413 0.000129770032412 -0.077403880818396 0.001949257181056 0.996997905108328
1704741036.462813 -0.124967572754961 0.114040493148994 0.019369380780893 0.003013246238284 -0.106982920614299 0.002358700355309 0.994253494626265
1704741036.563659 -0.123602274498846 0.110559713539352 0.051375075108014 0.005261269117822 -0.110183325497722 0.002349122911028 0.993894579646677
1704741036.664516 -0.122983630329670 0.108738682057325 0.050543971487396 0.006610640504239 -0.092732505829949 0.001930407562598 0.995667241261470
1704741036.765376 -0.143609698386180 0.110855587108438 0.013491445145447 0.004712626929644 -0.044871738245817 0.001239053637203 0.998980872189386
